player_id,name,team,league,sofascore_id,full_name,nationality,position,jersey_number,preferred_foot,height_cm,birth_date,team_name,team_id,market_value_eur,contract_until,national_team_country,is_international,stat_rating,stat_totalRating,stat_countRating,stat_goals,stat_bigChancesCreated,stat_bigChancesMissed,stat_assists,stat_expectedAssists,stat_goalsAssistsSum,stat_accuratePasses,stat_inaccuratePasses,stat_totalPasses,stat_accuratePassesPercentage,stat_accurateOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_accurateFinalThirdPasses,stat_keyPasses,stat_successfulDribbles,stat_successfulDribblesPercentage,stat_tackles,stat_interceptions,stat_yellowCards,stat_directRedCards,stat_redCards,stat_accurateCrosses,stat_accurateCrossesPercentage,stat_totalShots,stat_shotsOnTarget,stat_shotsOffTarget,stat_groundDuelsWon,stat_groundDuelsWonPercentage,stat_aerialDuelsWon,stat_aerialDuelsWonPercentage,stat_totalDuelsWon,stat_totalDuelsWonPercentage,stat_minutesPlayed,stat_goalConversionPercentage,stat_penaltiesTaken,stat_penaltyGoals,stat_penaltyWon,stat_penaltyConceded,stat_shotFromSetPiece,stat_freeKickGoal,stat_goalsFromInsideTheBox,stat_goalsFromOutsideTheBox,stat_shotsFromInsideTheBox,stat_shotsFromOutsideTheBox,stat_headedGoals,stat_leftFootGoals,stat_rightFootGoals,stat_accurateLongBalls,stat_accurateLongBallsPercentage,stat_clearances,stat_errorLeadToGoal,stat_errorLeadToShot,stat_dispossessed,stat_possessionLost,stat_possessionWonAttThird,stat_totalChippedPasses,stat_accurateChippedPasses,stat_touches,stat_wasFouled,stat_fouls,stat_hitWoodwork,stat_ownGoals,stat_dribbledPast,stat_offsides,stat_blockedShots,stat_passToAssist,stat_saves,stat_cleanSheet,stat_penaltyFaced,stat_penaltySave,stat_savedShotsFromInsideTheBox,stat_savedShotsFromOutsideTheBox,stat_goalsConcededInsideTheBox,stat_goalsConcededOutsideTheBox,stat_punches,stat_runsOut,stat_successfulRunsOut,stat_highClaims,stat_crossesNotClaimed,stat_matchesStarted,stat_penaltyConversion,stat_setPieceConversion,stat_totalAttemptAssist,stat_totalContest,stat_totalCross,stat_duelLost,stat_aerialLost,stat_attemptPenaltyMiss,stat_attemptPenaltyPost,stat_attemptPenaltyTarget,stat_totalLongBalls,stat_goalsConceded,stat_tacklesWon,stat_tacklesWonPercentage,stat_scoringFrequency,stat_yellowRedCards,stat_savesCaught,stat_savesParried,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_totwAppearances,stat_expectedGoals,stat_goalKicks,stat_ballRecovery,stat_outfielderBlocks,stat_appearances,sofascore_rating,attr_att,attr_cre,attr_tec,attr_def,attr_tac,stat_goalsPrevented,stat_kilometersCovered,stat_numberOfSprints,stat_topSpeed,stat_km_per90,stat_sprints_per90,season
1068885,Alessandro Marcandalli,Genoa,Serie A,1068885,Alessandro Marcandalli,Italy,D,27.0,Right,190.0,2002-10-25,Genoa,2713,14800000.0,2029-06-30,,0,6.6333333333333,59.7,9,0,0,1,0,0.03093455,0,118,43,161,73.291925465839,75,43,14,0,0,0.0,9,2,2,0,0,0,0.0,2,1,1,9,40.909090909091,14,53.846153846154,23,47.916666666667,403,0.0,0,0,0,1,0,0,0,0,2,0,0,0,0,9,39.130434782609,23,0,0,0,53,0,14,6,225,0,9,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,6,0.0,0.0,0,1,0,25,12,0,0,0,23,5,6,66.666666666667,0.0,0,0,0,93,68,0,0.2704,0,19,,10,6.6333333333333,37.0,42.0,39.0,66.0,52.0,,,,,,,Serie A 25/26
917485,Walid Cheddira,Lecce,Serie A,917485,Walid Cheddira,Morocco,F,77.0,Right,187.0,1998-01-22,SSC Napoli,2714,1900000.0,2028-06-30,,0,6.6,6.6,1,0,0,0,0,0.00306013,0,2,1,3,66.666666666667,0,2,2,1,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0.0,0,0.0,11,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,1,0,0,1,1,0,0,0,0,1,0,0.0,0.0,0,0,0,0,3,0,,0,0,,1,6.6,61.0,46.0,47.0,19.0,39.0,,,,,,,Serie A 25/26
826185,Raoul Bellanova,Atalanta,Serie A,826185,Raoul Bellanova,Italy,M,16.0,Right,188.0,2000-05-17,Atalanta,2686,14600000.0,2029-06-30,,0,7.0028571428571,245.1,35,0,12,3,9,5.1090122,9,803,151,954,84.171907756813,346,492,253,35,21,46.666666666667,24,18,3,0,0,35,21.739130434783,19,5,10,79,58.088235294118,25,52.083333333333,104,56.521739130435,2495,0.0,0,0,0,0,0,0,0,0,15,4,0,0,0,31,47.692307692308,38,0,0,11,365,8,48,25,1593,35,16,2,0,9,0,4,0,0,8,0,0,0,0,25,2,0,0,0,0,0,28,0.0,0.0,35,45,161,80,23,0,0,0,65,27,14,58.333333333333,0.0,0,0,0,400,715,2,1.0929,0,121,,35,7.0028571428571,53.0,63.0,54.0,47.0,39.0,,,,,,,Serie A 25/26
837080,Antoine Bernede,Hellas Verona,Serie A,837080,Antoine Bernede,France,M,24.0,Left,177.0,1999-05-26,Hellas Verona,2701,3400000.0,2028-06-30,,0,6.6642857142857,93.3,14,1,0,0,0,0.38037737,1,171,54,225,76.0,65,109,60,11,2,50.0,15,5,2,0,0,3,23.076923076923,4,2,1,21,42.857142857143,6,42.857142857143,27,42.857142857143,598,25.0,0,0,0,0,0,0,1,0,1,3,0,0,1,13,50.0,3,0,0,6,86,2,24,12,317,4,16,0,0,6,0,1,0,0,0,0,0,0,0,13,0,0,0,0,0,0,7,0.0,0.0,11,4,13,36,8,0,0,0,26,13,8,53.333333333333,598.0,0,0,0,76,162,0,0.7696,0,38,,14,6.6642857142857,54.0,60.0,44.0,44.0,43.0,,,,,,,Serie A 25/26
839156,Nikola Krstović,Atalanta,Serie A,839156,Nikola Krstović,Montenegro,F,90.0,Right,185.0,2000-04-05,Atalanta,2686,29000000.0,2030-06-30,,0,7.1405405405405,264.2,37,11,5,9,5,1.67590085,16,424,212,636,66.666666666667,148,278,171,30,17,28.333333333333,18,7,6,0,0,2,25.0,137,42,68,87,39.72602739726,94,41.409691629956,181,40.582959641256,3068,8.029197080292,3,2,0,0,6,1,9,2,83,54,1,3,7,22,56.410256410256,24,0,0,40,392,23,40,23,1169,55,57,4,0,9,20,27,0,0,3,0,0,0,0,44,8,0,0,0,0,0,37,66.666666666667,16.666666666667,30,60,8,265,133,0,0,1,39,52,9,50.0,278.90909090909,0,0,0,178,466,3,12.0486,0,72,,37,7.1405405405405,73.0,53.0,52.0,26.0,47.0,,,,,,,Serie A 25/26
1404639,Sebastian Otoa,Genoa,Serie A,1404639,Sebastian Otoa,Denmark,D,34.0,Right,198.0,2004-05-13,Genoa,2713,2700000.0,2028-06-30,,0,5.6,16.8,3,0,0,0,0,0.00628728,0,55,8,63,87.301587301587,49,6,1,0,0,0.0,1,3,1,1,1,0,0.0,0,0,0,1,12.5,6,66.666666666667,7,41.176470588235,180,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,71.428571428571,14,0,0,1,11,0,2,2,89,0,5,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0.0,0.0,0,0,0,10,3,0,0,0,7,3,0,0.0,0.0,0,0,0,51,12,0,,0,5,,3,5.6,34.0,36.0,42.0,67.0,54.0,,,,,,,Serie A 25/26
964119,Jordan Zemura,Udinese,Serie A,964119,Jordan Zemura,Zimbabwe,M,33.0,Left,173.0,1999-11-14,Watford,24,4500000.0,2027-06-30,,0,6.6739130434783,153.5,23,1,4,1,2,1.43715112,3,366,99,465,78.709677419355,162,216,104,11,20,45.454545454545,31,16,2,0,0,12,30.769230769231,14,3,7,58,45.3125,6,28.571428571429,64,42.953020134228,1415,7.1428571428571,0,0,0,0,3,1,0,1,5,9,0,1,0,20,42.553191489362,34,0,0,17,212,5,37,9,871,7,22,0,0,12,2,4,0,0,1,0,0,0,0,27,1,0,0,0,0,0,13,0.0,33.333333333333,11,44,39,85,15,0,0,0,47,28,14,45.161290322581,1415.0,0,0,0,192,312,0,1.0259,0,60,,23,6.6739130434783,52.0,55.0,47.0,49.0,46.0,,,,,,,Serie A 25/26
928104,Nadir Zortea,Bologna,Serie A,928104,Nadir Zortea,Italy,D,20.0,Right,187.0,1999-06-19,Bologna,2685,6600000.0,2029-06-30,,0,6.6314285714286,232.1,35,6,6,2,2,2.23464495,8,489,179,668,73.203592814371,246,277,121,28,38,44.705882352941,30,19,3,0,0,34,28.571428571429,33,10,13,90,40.178571428571,17,36.170212765957,107,39.483394833948,2728,18.181818181818,0,0,0,1,0,0,4,2,14,19,2,2,2,18,34.615384615385,40,0,2,31,409,8,36,17,1218,22,33,1,0,23,1,10,0,0,4,0,0,0,0,47,4,0,0,0,0,0,33,0.0,0.0,28,85,119,164,30,0,0,0,52,51,14,46.666666666667,454.66666666667,0,0,0,314,473,0,3.0682,0,96,,35,6.6314285714286,54.0,64.0,55.0,43.0,42.0,,,,,,,Serie A 25/26
1010223,Fabio Miretti,Juventus,Serie A,1010223,Fabio Miretti,Italy,M,21.0,Right,179.0,2003-08-03,Juventus,2687,14600000.0,2028-06-30,,0,6.812,170.3,25,3,4,3,3,2.1321117,6,395,98,493,80.121703853955,170,246,116,23,25,39.68253968254,28,7,2,0,0,21,34.426229508197,24,6,9,105,48.837209302326,12,34.285714285714,117,46.8,1694,12.5,0,0,0,0,1,0,3,0,18,6,0,1,2,19,41.304347826087,8,1,1,36,289,12,44,22,939,53,23,1,0,15,2,9,1,0,1,0,0,0,0,21,2,0,0,0,0,0,22,0.0,0.0,22,63,61,133,23,0,0,0,46,23,15,53.571428571429,564.66666666667,0,0,0,195,359,1,3.1703,0,85,,25,6.812,60.0,64.0,54.0,30.0,35.0,,,,,,,Serie A 25/26
862697,Nicolò Casale,Bologna,Serie A,862697,Nicolò Casale,Italy,D,16.0,Right,191.0,1998-02-14,Bologna,2685,4099999.0,2028-06-30,,0,6.7941176470588,115.5,17,0,1,0,1,0.51009936,1,546,73,619,88.206785137318,367,179,41,3,3,100.0,16,18,1,0,0,0,0.0,5,2,1,27,49.090909090909,38,61.290322580645,65,55.555555555556,1046,0.0,0,0,0,0,0,0,0,0,5,0,0,0,0,32,64.0,44,2,1,1,85,0,23,14,761,8,25,1,1,5,0,2,0,0,2,0,0,0,0,14,4,0,0,0,0,0,11,0.0,0.0,3,3,0,52,24,0,0,0,50,18,8,50.0,0.0,0,0,0,397,222,1,0.5074,4,44,,17,6.7941176470588,37.0,49.0,46.0,63.0,52.0,,,,,,,Serie A 25/26
897594,Domagoj Bradarić,Hellas Verona,Serie A,897594,Domagoj Bradarić,Croatia,M,12.0,Left,178.0,1999-12-10,Hellas Verona,2701,1600000.0,2028-06-30,,0,6.7321428571429,188.5,28,1,3,0,0,2.10352008,1,409,130,539,75.881261595547,192,241,121,25,15,45.454545454545,36,15,6,0,0,24,30.769230769231,9,4,1,65,52.0,16,43.243243243243,81,50.0,1948,11.111111111111,0,0,0,0,0,0,1,0,5,4,1,0,0,21,35.0,42,0,1,11,277,5,46,21,1037,14,21,0,0,11,3,4,0,0,1,0,0,0,0,37,2,0,0,0,0,0,24,0.0,0.0,25,33,78,81,21,0,0,0,60,39,28,77.777777777778,1948.0,0,0,0,232,385,0,0.8235,0,80,,28,6.7321428571429,54.0,62.0,52.0,46.0,39.0,,,,,,,Serie A 25/26
791566,Grigoris Kastanos,Hellas Verona,Serie A,791566,Grigoris Kastanos,Cyprus,M,20.0,Left,179.0,1998-01-30,Hellas Verona,2701,1400000.0,2027-06-30,,0,6.6888888888889,180.6,27,1,2,1,1,0.99490416,2,215,79,294,73.12925170068,59,162,79,12,0,0.0,23,7,4,0,0,6,26.086956521739,22,5,8,42,45.652173913043,15,45.454545454545,57,45.6,866,4.5454545454545,0,0,0,0,2,0,0,1,8,14,0,1,0,15,51.724137931034,7,0,0,10,132,6,29,14,474,19,15,0,0,12,1,9,0,0,0,0,0,0,0,17,3,0,0,0,0,0,8,0.0,0.0,12,14,23,68,18,0,0,0,29,20,16,69.565217391304,866.0,0,0,0,80,237,0,0.9708,0,48,,27,6.6888888888889,59.0,60.0,65.0,43.0,45.0,,,,,,,Serie A 25/26
1210848,Pietro Comuzzo,Fiorentina,Serie A,1210848,Pietro Comuzzo,Italy,D,15.0,Right,185.0,2005-02-20,Torino,2696,18500000.0,2027-06-30,,0,6.8484848484848,226.0,33,1,0,1,0,0.23220579,1,1073,170,1243,86.323411102172,744,330,92,7,0,0.0,43,29,5,0,0,1,33.333333333333,5,2,2,53,59.550561797753,65,59.633027522936,118,59.59595959596,2202,20.0,0,0,0,0,0,0,1,0,4,1,0,1,0,69,47.586206896552,106,2,2,4,203,2,63,29,1563,12,25,0,0,6,0,1,0,0,6,0,0,0,0,21,4,0,0,0,0,0,24,0.0,0.0,7,2,3,80,44,0,0,0,145,25,21,48.837209302326,2202.0,0,0,0,815,431,1,0.5206,0,86,,33,6.8484848484848,34.0,38.0,42.0,72.0,58.0,,,,,,,Serie A 25/26
998830,Daniel Oyegoke,Hellas Verona,Serie A,998830,Daniel Oyegoke,England,M,2.0,Right,188.0,2003-01-03,Hellas Verona,2701,925000.0,2028-06-30,,0,6.54,32.7,5,0,0,0,0,0.0146755,0,22,5,27,81.481481481481,8,14,8,0,2,66.666666666667,2,1,1,0,0,0,0.0,1,0,0,4,44.444444444444,0,0.0,4,36.363636363636,110,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,33.333333333333,6,0,0,2,19,1,2,0,68,0,2,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0.0,0.0,0,3,4,7,2,0,0,0,3,2,2,100.0,0.0,0,0,0,10,21,0,0.0318,0,5,,5,6.54,42.0,45.0,48.0,57.0,45.0,,,,,,,Serie A 25/26
759520,Denzel Dumfries,Inter,Serie A,759520,Denzel Dumfries,Netherlands,M,24.0,Right,188.0,1996-04-18,Real Madrid,2829,26000000.0,2030-06-30,,0,7.0344827586207,204.0,29,7,6,5,2,2.76752062,9,480,146,626,76.67731629393,182,312,165,21,13,31.707317073171,25,6,4,0,0,14,24.561403508772,36,19,8,56,35.897435897436,57,72.151898734177,113,48.085106382979,1951,19.444444444444,0,0,2,0,0,0,7,0,35,1,3,1,3,17,48.571428571429,22,0,1,14,302,12,23,11,1104,18,54,3,0,13,6,9,0,0,5,0,0,0,0,21,2,0,0,0,0,0,20,0.0,0.0,21,41,57,122,22,0,0,0,35,23,18,72.0,278.71428571429,0,0,0,212,471,4,5.3045,0,65,,29,7.0344827586207,57.0,62.0,48.0,52.0,51.0,,,,,,,Serie A 25/26
328109,Alessandro Deiola,Cagliari,Serie A,328109,Alessandro Deiola,Italy,M,14.0,Right,189.0,1995-08-01,Cagliari,2719,1400000.0,2029-06-30,,0,6.7448275862069,195.6,29,2,1,1,1,0.67943607,3,377,123,500,75.4,167,211,98,6,3,75.0,31,13,6,0,0,1,7.1428571428571,18,6,8,44,40.0,38,56.716417910448,82,46.327683615819,1446,11.111111111111,0,0,0,0,0,0,2,0,10,8,0,0,2,26,50.980392156863,35,0,0,11,167,5,40,19,717,11,32,0,0,22,0,4,0,0,1,0,0,0,0,21,1,0,0,0,0,0,16,0.0,0.0,6,4,14,95,29,0,0,0,51,22,20,64.516129032258,723.0,0,0,0,203,311,0,1.7368,0,68,,29,6.7448275862069,45.0,50.0,41.0,53.0,41.0,,,,,,,Serie A 25/26
284441,Ruben Loftus-Cheek,AC Milan,Serie A,284441,Ruben Loftus-Cheek,England,M,8.0,Right,191.0,1996-01-23,AC Milan,2692,9000000.0,2027-06-30,,0,6.8736842105263,130.6,19,0,5,1,0,0.86711908,0,433,45,478,90.585774058577,191,244,119,16,11,57.894736842105,19,3,3,0,0,2,28.571428571429,9,2,4,56,56.565656565657,19,63.333333333333,75,58.139534883721,1031,0.0,0,0,0,0,0,0,0,0,6,3,0,0,0,11,73.333333333333,19,0,0,7,86,6,13,9,637,27,23,1,0,6,0,3,0,0,2,0,0,0,0,11,3,0,0,0,0,0,10,0.0,0.0,16,19,7,54,11,0,0,0,15,14,8,42.105263157895,0.0,0,0,0,207,278,0,0.7044,0,48,,19,6.8736842105263,59.0,59.0,55.0,35.0,50.0,,,,,,,Serie A 25/26
989894,Woyo Coulibaly,Sassuolo,Serie A,989894,Woyo Coulibaly,Mali,D,26.0,Right,188.0,1999-05-20,Leicester City,31,2200000.0,2029-06-30,,0,6.6,92.4,14,0,2,0,1,0.81334788,1,456,60,516,88.372093023256,227,229,93,8,8,50.0,13,8,1,1,1,0,0.0,3,0,2,33,47.142857142857,9,50.0,42,47.727272727273,1085,0.0,0,0,1,0,0,0,0,0,1,2,0,0,0,8,40.0,19,0,0,11,119,1,11,3,747,12,12,0,1,6,1,1,0,0,0,0,0,0,0,20,3,0,0,0,0,0,12,0.0,0.0,8,16,5,46,9,0,0,0,20,23,10,76.923076923077,0.0,0,0,0,240,281,0,0.1405,0,60,,14,6.6,37.0,43.0,36.0,53.0,44.0,,,,,,,Serie A 25/26
848279,Enzo Ebosse,Torino,Serie A,848279,Enzo Ebosse,Cameroon,D,24.0,Left,185.0,1999-03-11,Udinese,2695,2700000.0,2027-06-30,,0,6.85,13.7,2,0,0,0,0,0.0101645,0,46,7,53,86.792452830189,26,20,9,1,1,100.0,0,1,1,0,0,0,0.0,0,0,0,1,25.0,1,100.0,2,40.0,90,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,66.666666666667,1,0,0,0,9,2,3,3,63,0,1,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,1,1,0,3,0,0,0,0,6,1,0,0.0,0.0,0,0,0,29,24,0,,1,5,,2,6.85,35.0,44.0,42.0,66.0,59.0,,,,,,,Serie A 25/26
38162,Duván Zapata,Torino,Serie A,38162,Duván Zapata,Colombia,F,91.0,Right,189.0,1991-04-01,Torino,2696,2600000.0,2028-06-30,,0,7.0285714285714,49.2,7,3,1,4,0,0.45807908,3,84,37,121,69.421487603306,33,54,38,9,1,12.5,7,2,1,0,0,3,100.0,21,10,6,16,37.209302325581,20,40.816326530612,36,39.130434782609,589,14.285714285714,0,0,0,0,0,0,3,0,19,2,2,0,1,5,83.333333333333,7,0,0,8,63,3,5,3,211,8,10,0,0,3,2,5,0,0,1,0,0,0,0,8,1,0,0,0,0,0,7,0.0,0.0,9,8,3,56,29,0,0,0,6,9,5,71.428571428571,196.33333333333,0,0,0,41,83,0,3.3542,0,15,,7,7.0285714285714,68.0,51.0,53.0,24.0,52.0,,,,,,,Serie A 25/26
156019,Hernani,Parma,Serie A,156019,Hernani,Brazil,M,,Right,188.0,1994-03-27,Palermo,2715,1300000.0,2028-06-30,,0,6.924,173.1,25,3,3,0,3,1.29410223,6,449,123,572,78.496503496503,176,282,139,25,8,53.333333333333,47,19,7,0,0,9,27.272727272727,20,6,9,80,51.948051948052,18,48.648648648649,98,51.30890052356,1329,15.0,3,3,0,0,7,0,3,0,4,16,0,0,3,38,58.461538461538,9,0,1,12,195,9,39,24,834,25,33,1,0,23,1,5,0,0,0,0,0,0,0,24,4,0,0,0,0,0,15,100.0,0.0,25,15,33,93,19,0,0,0,65,28,26,55.31914893617,443.0,0,0,0,199,406,1,2.8417,0,68,,25,6.924,62.0,59.0,57.0,39.0,41.0,,,,,,,Serie A 25/26
928295,Adrian Benedyczak,Parma,Serie A,928295,Adrian Benedyczak,Poland,F,19.0,Both,190.0,2000-11-24,Kasımpaşa,6063,4900000.0,2030-06-30,,0,6.5222222222222,58.7,9,0,0,0,0,0.02924579,0,35,16,51,68.627450980392,11,24,10,2,0,0.0,0,0,0,0,0,0,0.0,3,0,2,5,33.333333333333,9,42.857142857143,14,38.888888888889,213,0.0,0,0,0,0,0,0,0,0,2,1,0,0,0,4,57.142857142857,8,0,0,3,28,1,4,3,86,5,4,0,0,1,1,1,0,0,0,0,0,0,0,7,0,0,0,0,0,0,2,0.0,0.0,2,2,1,22,12,0,0,0,7,7,0,0.0,0.0,0,0,0,15,37,0,0.2517,0,3,,9,6.5222222222222,73.0,50.0,57.0,32.0,59.0,,,,,,,Serie A 25/26
122848,Cristiano Biraghi,Torino,Serie A,122848,Cristiano Biraghi,Italy,D,34.0,Left,184.0,1992-09-01,Torino,2696,860000.0,2027-06-30,,0,6.9869565217391,160.7,23,1,7,0,0,2.67744611,1,646,129,775,83.354838709677,337,348,151,31,1,14.285714285714,20,12,1,0,0,39,28.467153284672,15,3,8,37,53.623188405797,13,48.148148148148,50,52.083333333333,1600,6.6666666666667,0,0,0,0,6,1,0,1,5,10,0,1,0,35,37.634408602151,49,0,0,2,277,3,52,26,1204,19,13,0,1,12,2,4,0,0,4,0,0,0,0,18,4,0,0,0,0,0,18,0.0,16.666666666667,31,7,137,46,14,0,0,0,93,22,14,70.0,1600.0,0,0,0,371,541,1,0.6165,2,49,,23,6.9869565217391,53.0,66.0,57.0,54.0,54.0,,,,,,,Serie A 25/26
1634980,Honest Ahanor,Atalanta,Serie A,1634980,Honest Ahanor,Italy,D,69.0,Left,184.0,2008-02-23,Atalanta,2686,31000000.0,2028-06-30,,0,6.7333333333333,40.4,6,0,0,1,0,0.05780935,0,43,19,62,69.354838709677,20,24,6,2,0,0.0,7,1,0,0,0,1,25.0,3,1,2,15,68.181818181818,5,62.5,20,66.666666666667,270,0.0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,40.0,9,0,0,2,34,1,2,1,118,8,2,2,0,3,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,3,0.0,0.0,2,0,4,10,3,0,0,0,5,7,5,71.428571428571,0.0,0,0,0,25,41,0,0.6195,0,14,,6,6.7333333333333,32.0,35.0,38.0,75.0,62.0,,,,,,,Serie A 25/26
945062,Youssouf Fofana,AC Milan,Serie A,945062,Youssouf Fofana,France,M,19.0,Right,185.0,1999-01-10,AC Milan,2692,25000000.0,2028-06-30,,0,6.8942857142857,241.3,35,1,5,0,6,2.63185681,7,1232,195,1427,86.334968465312,567,667,260,23,14,45.161290322581,56,19,5,0,0,2,20.0,36,5,17,87,49.431818181818,11,34.375,98,47.115384615385,2509,2.7777777777778,0,0,0,0,0,0,1,0,7,29,1,0,0,51,49.514563106796,22,1,2,20,276,8,88,41,1733,17,28,0,0,26,0,14,0,0,6,0,0,0,0,25,4,0,0,0,0,0,29,0.0,0.0,23,31,10,110,21,0,0,0,103,29,34,60.714285714286,2509.0,0,0,0,609,828,0,1.3211,0,151,,35,6.8942857142857,57.0,66.0,50.0,46.0,50.0,,,,,,,Serie A 25/26
123976,Sergi Roberto,Como,Serie A,123976,Sergi Roberto,Spain,M,,Right,178.0,1992-02-07,LA Galaxy,2513,1400000.0,2028-06-30,,0,6.8,88.4,13,0,0,1,1,0.51272652,1,452,45,497,90.945674044266,200,255,99,15,3,33.333333333333,14,9,4,0,0,3,50.0,6,1,3,31,60.78431372549,7,43.75,38,56.716417910448,696,0.0,0,0,0,2,0,0,0,0,2,4,0,0,0,5,55.555555555556,14,0,0,5,75,2,8,2,615,14,7,0,0,2,0,2,0,0,0,0,0,0,0,9,1,0,0,0,0,0,8,0.0,0.0,15,9,6,29,9,0,0,0,9,10,8,57.142857142857,0.0,0,0,0,220,283,0,0.6728,0,48,,13,6.8,49.0,59.0,45.0,39.0,42.0,,,,,,,Serie A 25/26
1127590,Mohamed Kaba,Lecce,Serie A,1127590,Mohamed Kaba,Guinea,M,77.0,Right,185.0,2001-10-27,Lecce,2689,2400000.0,2027-06-30,,0,6.6333333333333,99.5,15,0,0,1,0,0.06519025,0,138,33,171,80.701754385965,62,77,34,1,2,40.0,13,4,1,0,0,1,100.0,4,0,3,24,61.538461538462,9,42.857142857143,33,55.0,452,0.0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,45.454545454545,10,0,1,5,54,2,12,4,261,10,6,1,0,2,0,1,0,0,0,0,0,0,0,7,2,0,0,0,0,0,2,0.0,0.0,1,5,1,27,12,0,0,0,11,9,8,61.538461538462,0.0,0,0,0,73,99,0,0.3697,0,19,,15,6.6333333333333,51.0,57.0,44.0,39.0,38.0,,,,,,,Serie A 25/26
909991,Simon Sohm,Bologna,Serie A,909991,Simon Sohm,Switzerland,M,7.0,Right,188.0,2001-04-11,Venezia,2688,7800000.0,2027-06-30,,0,6.827027027027,252.6,37,4,2,5,0,2.06883583,4,1043,169,1212,86.056105610561,471,575,269,20,15,53.571428571429,28,26,7,0,0,3,20.0,34,13,18,72,49.655172413793,30,50.847457627119,102,50.0,2999,11.764705882353,0,0,0,0,0,0,3,1,21,13,0,1,3,39,58.208955223881,35,0,0,23,256,7,49,28,1533,30,19,1,0,19,1,3,0,0,5,0,0,0,0,47,4,0,0,0,0,0,36,0.0,0.0,20,28,15,102,29,0,0,0,67,51,17,60.714285714286,749.75,0,0,0,512,715,1,3.1472,0,127,,37,6.827027027027,54.0,59.0,61.0,42.0,50.0,,,,,,,Serie A 25/26
1111640,Matteo Prati,Torino,Serie A,1111640,Matteo Prati,Italy,M,16.0,Right,182.0,2003-12-28,Cagliari,2719,5000000.0,2028-06-30,,0,6.5090909090909,71.6,11,0,2,0,0,0.4231423,0,177,67,244,72.540983606557,90,89,36,6,3,33.333333333333,10,7,1,0,0,2,40.0,4,0,3,19,45.238095238095,1,12.5,20,40.0,579,0.0,0,0,0,0,0,0,0,0,0,4,0,0,0,17,29.824561403509,10,0,1,2,83,2,28,13,323,6,8,0,0,8,0,1,0,0,0,0,0,0,0,6,1,0,0,0,0,0,8,0.0,0.0,6,9,5,30,7,0,0,0,57,7,4,40.0,0.0,0,0,0,109,140,0,0.1051,0,24,,12,6.5090909090909,53.0,54.0,55.0,48.0,45.0,,,,,,,Serie A 25/26
1126175,Saba Goglichidze,Udinese,Serie A,1126175,Saba Goglichidze,Georgia,D,2.0,Right,192.0,2004-06-25,Udinese,2695,3400000.0,2030-06-30,,0,6.6121212121212,218.2,33,0,1,0,1,0.21598209,1,718,198,916,78.384279475983,514,205,71,3,4,50.0,64,33,3,1,1,1,20.0,6,0,5,97,61.783439490446,33,37.5,130,53.061224489796,2546,0.0,0,0,0,0,0,0,0,0,4,2,0,0,0,74,41.573033707865,93,3,0,5,234,4,97,35,1265,34,26,0,0,26,1,1,0,0,4,0,0,0,0,42,7,0,0,0,0,0,29,0.0,0.0,3,8,5,115,55,0,0,0,178,49,37,57.8125,0.0,0,0,0,581,340,0,0.3026,2,108,,33,6.6121212121212,32.0,40.0,40.0,62.0,53.0,,,,,,,Serie A 25/26
105905,Sulemana,Cagliari,Serie A,105905,Ibrahim Sulemana,Ghana,M,6.0,Right,180.0,2003-05-22,Atalanta,2686,5800000.0,2028-06-30,,0,6.8,47.6,7,2,0,1,0,0.10852748,2,159,21,180,88.333333333333,65,94,33,1,1,50.0,9,0,1,0,0,0,0.0,5,2,1,12,50.0,9,69.230769230769,21,56.756756756757,282,40.0,0,0,0,0,0,0,0,2,1,4,0,0,2,4,57.142857142857,1,0,0,3,33,0,3,0,216,2,2,0,0,6,0,2,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0.0,0.0,1,2,0,16,4,0,0,0,7,4,4,44.444444444444,141.0,0,0,0,69,111,0,0.4307,0,13,,9,6.8,49.0,49.0,48.0,42.0,42.0,,,,,,,Serie A 25/26
